Benchmark,Size,GPUs,Section,min time,avg time,max time,%varavg,%total
in.rhodo,864,4,Pair,0.42514,0.46684,0.51972,4.2,11.71
in.rhodo,864,4,Bond,0.79841,0.83448,0.8889,2.4,20.93
in.rhodo,864,4,Kspace,0.92472,0.98223,1.0309,2.6,24.64
in.rhodo,864,4,Neigh,0.18115,0.18447,0.18708,0.3,4.63
in.rhodo,864,4,Comm,0.26703,0.29496,0.32139,3.7,7.40
in.rhodo,864,4,Output,0.00036331,0.0003915,0.00044426,0.0,0.01
in.rhodo,864,4,Modify,1.0651,1.138,1.2116,4.4,28.55
in.rhodo,864,4,Other,,0.0853,,,2.14
in.rhodo,864,4,Pair,0.33417,0.38364,0.45305,4.8,10.44
in.rhodo,864,4,Bond,0.80397,0.83007,0.89473,2.3,22.59
in.rhodo,864,4,Kspace,0.62646,0.70076,0.74017,2.9,19.07
in.rhodo,864,4,Neigh,0.18367,0.18721,0.18975,0.3,5.09
in.rhodo,864,4,Comm,0.27565,0.30504,0.33595,3.9,8.30
in.rhodo,864,4,Output,0.00039754,0.00041397,0.00045119,0.0,0.01
in.rhodo,864,4,Modify,1.0498,1.1559,1.2393,4.9,31.45
in.rhodo,864,4,Other,,0.112,,,3.05
in.rhodo,864,6,Pair,0.21984,0.26532,0.31477,6.2,8.68
in.rhodo,864,6,Bond,0.50734,0.64674,0.80211,13.8,21.15
in.rhodo,864,6,Kspace,0.51402,0.69221,0.86202,13.8,22.64
in.rhodo,864,6,Neigh,0.14985,0.15755,0.16079,0.5,5.15
in.rhodo,864,6,Comm,0.2802,0.29475,0.34696,3.0,9.64
in.rhodo,864,6,Output,0.00040668,0.00042156,0.0004742,0.0,0.01
in.rhodo,864,6,Modify,0.81085,0.91676,0.94617,3.5,29.99
in.rhodo,864,6,Other,,0.08341,,,2.73
in.rhodo,864,6,Pair,0.20873,0.24889,0.28734,5.6,8.63
in.rhodo,864,6,Bond,0.49665,0.63924,0.78177,13.7,22.17
in.rhodo,864,6,Kspace,0.44514,0.61157,0.77153,14.3,21.21
in.rhodo,864,6,Neigh,0.14143,0.14513,0.1476,0.4,5.03
in.rhodo,864,6,Comm,0.27132,0.28269,0.32553,2.7,9.80
in.rhodo,864,6,Output,0.00032308,0.00033516,0.00038225,0.0,0.01
in.rhodo,864,6,Modify,0.78898,0.88266,0.90987,3.4,30.61
in.rhodo,864,6,Other,,0.07315,,,2.54
in.rhodo,864,6,Pair,0.27447,0.35366,0.42778,9.7,11.49
in.rhodo,864,6,Bond,0.49989,0.64484,0.79007,13.5,20.95
in.rhodo,864,6,Kspace,0.50968,0.66595,0.83462,13.8,21.64
in.rhodo,864,6,Neigh,0.14295,0.14779,0.15056,0.5,4.80
in.rhodo,864,6,Comm,0.27358,0.28807,0.33685,2.9,9.36
in.rhodo,864,6,Output,0.00032493,0.00034275,0.00038914,0.0,0.01
in.rhodo,864,6,Modify,0.77598,0.90752,0.96717,4.8,29.48
in.rhodo,864,6,Other,,0.06985,,,2.27
in.rhodo,864,8,Pair,0.22337,0.22991,0.2369,0.8,7.96
in.rhodo,864,8,Bond,0.50424,0.64349,0.79147,13.5,22.28
in.rhodo,864,8,Kspace,0.42977,0.57418,0.71408,14.1,19.88
in.rhodo,864,8,Neigh,0.14539,0.14968,0.1526,0.4,5.18
in.rhodo,864,8,Comm,0.27392,0.28867,0.329,2.7,9.99
in.rhodo,864,8,Output,0.00036835,0.00037658,0.00042954,0.0,0.01
in.rhodo,864,8,Modify,0.83261,0.92009,0.94661,3.1,31.85
in.rhodo,864,8,Other,,0.08221,,,2.85
in.rhodo,864,8,Pair,0.30682,0.32135,0.33649,1.8,11.21
in.rhodo,864,8,Bond,0.51672,0.64568,0.79834,13.5,22.52
in.rhodo,864,8,Kspace,0.3709,0.524,0.65773,14.8,18.27
in.rhodo,864,8,Neigh,0.14054,0.14646,0.14988,0.6,5.11
in.rhodo,864,8,Comm,0.2686,0.2847,0.33195,2.9,9.93
in.rhodo,864,8,Output,0.00037803,0.00038843,0.00042762,0.0,0.01
in.rhodo,864,8,Modify,0.79107,0.87637,0.90105,3.3,30.56
in.rhodo,864,8,Other,,0.06872,,,2.40
in.rhodo,864,8,Pair,0.23837,0.24682,0.25801,1.2,8.12
in.rhodo,864,8,Bond,0.51287,0.64738,0.79981,13.6,21.30
in.rhodo,864,8,Kspace,0.48913,0.64889,0.79252,14.0,21.35
in.rhodo,864,8,Neigh,0.15681,0.16022,0.16336,0.4,5.27
in.rhodo,864,8,Comm,0.28744,0.30498,0.35129,3.1,10.04
in.rhodo,864,8,Output,0.00037372,0.00038058,0.00043434,0.0,0.01
in.rhodo,864,8,Modify,0.84379,0.93515,0.97818,3.2,30.77
in.rhodo,864,8,Other,,0.09529,,,3.14
in.rhodo,2048,1,Pair,0.78194,0.82503,0.86728,3.1,5.01
in.rhodo,2048,1,Bond,4.5337,4.5669,4.6221,1.2,27.73
in.rhodo,2048,1,Kspace,4.0153,4.0659,4.0948,1.2,24.69
in.rhodo,2048,1,Neigh,0.91587,0.92657,0.93273,0.5,5.63
in.rhodo,2048,1,Comm,0.73882,0.78626,0.83113,3.9,4.77
in.rhodo,2048,1,Output,0.0011037,0.0011499,0.0012099,0.1,0.01
in.rhodo,2048,1,Modify,4.8704,4.9984,5.1466,3.8,30.35
in.rhodo,2048,1,Other,,0.2977,,,1.81
in.rhodo,2048,1,Pair,0.83501,0.91618,1.0191,5.6,5.24
in.rhodo,2048,1,Bond,4.5618,4.6108,4.6711,1.6,26.36
in.rhodo,2048,1,Kspace,4.3594,4.4218,4.4717,1.8,25.28
in.rhodo,2048,1,Neigh,0.96633,0.97379,0.98035,0.4,5.57
in.rhodo,2048,1,Comm,0.82531,0.87603,0.92244,4.2,5.01
in.rhodo,2048,1,Output,0.0010945,0.0011377,0.0011942,0.1,0.01
in.rhodo,2048,1,Modify,5.1457,5.3166,5.489,5.0,30.40
in.rhodo,2048,1,Other,,0.3725,,,2.13
in.rhodo,2048,1,Pair,4.0639,4.2797,4.4623,5.6,21.20
in.rhodo,2048,1,Bond,4.5371,4.5684,4.5997,0.8,22.63
in.rhodo,2048,1,Kspace,4.0008,4.0323,4.0619,0.8,19.97
in.rhodo,2048,1,Neigh,0.95142,0.95699,0.96323,0.4,4.74
in.rhodo,2048,1,Comm,0.71987,0.78871,0.8349,4.6,3.91
in.rhodo,2048,1,Output,0.0011003,0.001153,0.0011815,0.1,0.01
in.rhodo,2048,1,Modify,4.9679,5.2428,5.5333,6.2,25.97
in.rhodo,2048,1,Other,,0.3193,,,1.58
in.rhodo,2048,2,Pair,0.86002,0.9305,1.0006,3.3,11.46
in.rhodo,2048,2,Bond,1.5298,1.5916,1.6767,2.9,19.61
in.rhodo,2048,2,Kspace,2.1271,2.2351,2.2947,2.7,27.54
in.rhodo,2048,2,Neigh,0.31699,0.32159,0.32537,0.4,3.96
in.rhodo,2048,2,Comm,0.51053,0.56959,0.63013,5.7,7.02
in.rhodo,2048,2,Output,0.00055352,0.000564,0.00062356,0.0,0.01
in.rhodo,2048,2,Modify,2.1227,2.263,2.4121,6.2,27.88
in.rhodo,2048,2,Other,,0.2042,,,2.52
in.rhodo,2048,2,Pair,0.93075,0.99054,1.0368,2.2,13.02
in.rhodo,2048,2,Bond,1.5171,1.5734,1.6531,3.0,20.69
in.rhodo,2048,2,Kspace,1.8372,1.9099,1.9804,2.8,25.11
in.rhodo,2048,2,Neigh,0.29008,0.29283,0.29569,0.2,3.85
in.rhodo,2048,2,Comm,0.48734,0.53581,0.5876,5.7,7.05
in.rhodo,2048,2,Output,0.00059773,0.00061716,0.00066238,0.0,0.01
in.rhodo,2048,2,Modify,1.9891,2.1134,2.2459,6.0,27.79
in.rhodo,2048,2,Other,,0.1889,,,2.48
in.rhodo,2048,2,Pair,2.491,2.6179,2.7128,3.2,25.50
in.rhodo,2048,2,Bond,1.5113,1.5716,1.6433,2.9,15.31
in.rhodo,2048,2,Kspace,2.7818,2.8564,2.9099,2.3,27.82
in.rhodo,2048,2,Neigh,0.28484,0.28715,0.2894,0.2,2.80
in.rhodo,2048,2,Comm,0.48206,0.5379,0.59807,5.9,5.24
in.rhodo,2048,2,Output,0.00058838,0.00061672,0.0006891,0.0,0.01
in.rhodo,2048,2,Modify,2.0247,2.1988,2.4084,7.0,21.42
in.rhodo,2048,2,Other,,0.1956,,,1.90
in.rhodo,2048,4,Pair,1.258,1.4104,1.506,5.2,17.35
in.rhodo,2048,4,Bond,1.5223,1.5766,1.6627,2.8,19.40
in.rhodo,2048,4,Kspace,1.864,1.9555,2.0045,2.6,24.06
in.rhodo,2048,4,Neigh,0.29081,0.29689,0.30045,0.5,3.65
in.rhodo,2048,4,Comm,0.48314,0.54174,0.59867,5.9,6.66
in.rhodo,2048,4,Output,0.000569,0.00058135,0.00064788,0.0,0.01
in.rhodo,2048,4,Modify,2.0048,2.1715,2.3954,7.6,26.71
in.rhodo,2048,4,Other,,0.1755,,,2.16
in.rhodo,2048,4,Pair,0.60871,0.67931,0.75638,4.1,10.32
in.rhodo,2048,4,Bond,1.5185,1.5751,1.6557,2.7,23.92
in.rhodo,2048,4,Kspace,1.1584,1.2689,1.3288,3.1,19.27
in.rhodo,2048,4,Neigh,0.27863,0.28176,0.28427,0.2,4.28
in.rhodo,2048,4,Comm,0.47981,0.53858,0.58849,5.9,8.18
in.rhodo,2048,4,Output,0.00063704,0.00066164,0.00072569,0.0,0.01
in.rhodo,2048,4,Modify,1.9064,2.0608,2.2057,6.6,31.30
in.rhodo,2048,4,Other,,0.1784,,,2.71
in.rhodo,2048,4,Pair,0.65521,0.77475,0.93013,7.9,10.63
in.rhodo,2048,4,Bond,1.5373,1.5945,1.6727,2.8,21.88
in.rhodo,2048,4,Kspace,1.4809,1.5528,1.6203,3.0,21.30
in.rhodo,2048,4,Neigh,0.32298,0.32934,0.33301,0.4,4.52
in.rhodo,2048,4,Comm,0.52711,0.58109,0.6422,6.0,7.97
in.rhodo,2048,4,Output,0.0006216,0.00064513,0.00071348,0.0,0.01
in.rhodo,2048,4,Modify,2.041,2.2391,2.4316,7.3,30.72
in.rhodo,2048,4,Other,,0.2165,,,2.97
in.rhodo,2048,6,Pair,0.39737,0.47706,0.5437,8.0,7.55
in.rhodo,2048,6,Bond,1.5317,1.5844,1.6692,2.8,25.07
in.rhodo,2048,6,Kspace,0.99826,1.1355,1.2616,7.1,17.96
in.rhodo,2048,6,Neigh,0.27729,0.27995,0.28208,0.2,4.43
in.rhodo,2048,6,Comm,0.49161,0.54571,0.59553,5.6,8.63
in.rhodo,2048,6,Output,0.00054788,0.00055994,0.00063535,0.0,0.01
in.rhodo,2048,6,Modify,1.9937,2.0971,2.1993,5.8,33.18
in.rhodo,2048,6,Other,,0.2006,,,3.17
in.rhodo,2048,6,Pair,0.42522,0.53083,0.64036,10.5,7.78
in.rhodo,2048,6,Bond,1.5491,1.6057,1.7028,3.1,23.53
in.rhodo,2048,6,Kspace,1.2263,1.3828,1.5158,6.8,20.26
in.rhodo,2048,6,Neigh,0.32147,0.32737,0.33129,0.4,4.80
in.rhodo,2048,6,Comm,0.53113,0.58612,0.65266,5.8,8.59
in.rhodo,2048,6,Output,0.00060022,0.00062436,0.00067251,0.0,0.01
in.rhodo,2048,6,Modify,2.0439,2.1904,2.3172,6.2,32.09
in.rhodo,2048,6,Other,,0.2012,,,2.95
in.rhodo,2048,6,Pair,0.53239,0.71018,0.87074,15.3,10.59
in.rhodo,2048,6,Bond,1.5348,1.5861,1.6536,2.6,23.64
in.rhodo,2048,6,Kspace,1.1123,1.2166,1.3438,7.5,18.13
in.rhodo,2048,6,Neigh,0.28951,0.29394,0.29666,0.3,4.38
in.rhodo,2048,6,Comm,0.5072,0.56046,0.61013,5.3,8.35
in.rhodo,2048,6,Output,0.00056304,0.00057638,0.0006385,0.0,0.01
in.rhodo,2048,6,Modify,1.9225,2.1319,2.3359,8.0,31.78
in.rhodo,2048,6,Other,,0.2094,,,3.12
in.rhodo,2048,8,Pair,0.447,0.45517,0.47078,0.8,7.28
in.rhodo,2048,8,Bond,1.5338,1.5903,1.6786,3.3,25.45
in.rhodo,2048,8,Kspace,0.96768,1.0599,1.1328,4.2,16.96
in.rhodo,2048,8,Neigh,0.28423,0.28785,0.29162,0.3,4.61
in.rhodo,2048,8,Comm,0.49584,0.55328,0.60461,5.7,8.85
in.rhodo,2048,8,Output,0.0006072,0.00062708,0.00068074,0.0,0.01
in.rhodo,2048,8,Modify,1.9941,2.1006,2.2095,6.0,33.62
in.rhodo,2048,8,Other,,0.201,,,3.22
in.rhodo,2048,8,Pair,0.49511,0.51,0.5312,1.5,7.63
in.rhodo,2048,8,Bond,1.5525,1.6059,1.6717,3.0,24.02
in.rhodo,2048,8,Kspace,1.1813,1.2636,1.334,3.6,18.90
in.rhodo,2048,8,Neigh,0.31789,0.32252,0.32688,0.3,4.82
in.rhodo,2048,8,Comm,0.52672,0.58491,0.63886,6.0,8.75
in.rhodo,2048,8,Output,0.00054349,0.00056691,0.00064206,0.0,0.01
in.rhodo,2048,8,Modify,2.07,2.1742,2.2898,6.0,32.52
in.rhodo,2048,8,Other,,0.2245,,,3.36
in.rhodo,2048,8,Pair,0.60426,0.62314,0.65176,1.8,9.73
in.rhodo,2048,8,Bond,1.5407,1.5925,1.6867,3.2,24.86
in.rhodo,2048,8,Kspace,0.98226,1.0777,1.1319,3.9,16.82
in.rhodo,2048,8,Neigh,0.28178,0.28389,0.28715,0.2,4.43
in.rhodo,2048,8,Comm,0.50942,0.56368,0.61861,5.7,8.80
in.rhodo,2048,8,Output,0.00053452,0.00055401,0.00064056,0.0,0.01
in.rhodo,2048,8,Modify,1.967,2.0712,2.1761,6.0,32.33
in.rhodo,2048,8,Other,,0.1943,,,3.03
